F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,Target
0.419609084,0.556329205,0.27512902,0.415343083,0.533348418,0.715888636,0.431459951,0.3954566,0.516687845,0.641458257,0.461951482,0.482928104,0.065443479,0.450082344,0.393031546,0.45027647,0.145700955,0.637754397,0.672214838,0.434129063,4
0.449036759,0.480869675,0.246842011,0.323813536,0.541467964,0.704205926,0.450902573,0.389230562,0.517996674,0.58024166,0.451258748,0.44378827,0.099319119,0.529011526,0.430115768,0.442540051,0.137898022,0.62442478,0.661994967,0.5011734,4
0.431653124,0.510646333,0.327797396,0.326674221,0.456645215,0.534766976,0.431119142,0.331837771,0.613732209,0.537799692,0.450156675,0.065482996,0.090235196,0.410451551,0.284519919,0.386901228,0.149829393,0.63306463,0.66231284,0.304887426,4
0.412795578,0.552728101,0.310920284,0.322280477,0.420887819,0.532035712,0.402353096,0.349167213,0.636309145,0.582540537,0.478645631,0.07911605,0.081970862,0.343958376,0.281710156,0.385827936,0.15737472,0.638610019,0.671777314,0.403379166,4
0.442223252,0.477268572,0.282633274,0.230750931,0.429007365,0.520353003,0.421795718,0.342941175,0.637617974,0.52132394,0.467952896,0.039976216,0.115846502,0.422887558,0.318794378,0.378091517,0.15390661,0.624844371,0.661993473,0.516860484,4
0.200743579,0.523111515,0.322904324,0.413322796,0.553909382,0.555764944,0.496911762,0.394248555,0.505093024,0.608422698,0.431401721,0.309133532,0.045177118,0.491347941,0.403009375,0.416966818,0.144226356,0.628705613,0.651345534,0.299703069,4
0.48628484,0.522021775,0.316032048,0.417741772,0.564353727,0.567963745,0.481486685,0.388903643,0.50208525,0.602574868,0.433495682,0.408531244,0.040504866,0.499325962,0.403038898,0.442289667,0.130798844,0.644277261,0.676174449,0.318215542,4
0.092630822,0.467568335,0.396018664,0.320005634,0.230670725,0.461350797,0.702364849,0.709703442,0.597122614,0.637625648,0.494614684,0.199697109,0.430251421,0.132625642,0.217575065,0.405988363,0.195750674,0.828450799,0.872169049,0.538070564,1
0.092630822,0.467568335,0.396018664,0.320005634,0.230670725,0.494614684,0.199697109,0.430251421,0.132625642,0.217575065,0.461350797,0.702364849,0.709703442,0.597122614,0.637625648,0.405988363,0.195750674,0.828450799,0.872169049,0.538070564,1
0.092630822,0.320005634,0.230670725,0.467568335,0.396018664,0.461350797,0.597122614,0.637625648,0.702364849,0.709703442,0.494614684,0.132625642,0.217575065,0.199697109,0.430251421,0.405988363,0.195750674,0.828450799,0.872169049,0.538070564,1
0.094580041,0.515217092,0.464307003,0.357332417,0.254216727,0.455715832,0.741420167,0.720098926,0.616788861,0.656600203,0.475031929,0.202393034,0.42400205,0.164024125,0.203852867,0.423038752,0.200032054,0.829619795,0.876188818,0.629932532,1
0.1006767,0.454930496,0.318699003,0.320738358,0.244823607,0.457735369,0.699174458,0.805173522,0.599235055,0.579201348,0.538002344,0.284698867,0.488020088,0.213931415,0.224437589,0.421965215,0.192646302,0.835073504,0.884968843,0.679559333,1
0.566873283,0.466318097,0.557151854,0.388758125,0.643445935,0.781030856,0.670097087,0.835271104,0.608501424,0.656067134,0.265528145,0.44072801,0.665676918,0.375291991,0.756872881,0.578507523,0.157754086,0.828996678,0.871156513,0.491562349,1
0.568822502,0.513966854,0.625440193,0.426084909,0.666991937,0.775395891,0.709152405,0.845666587,0.628167671,0.675041689,0.24594539,0.443423936,0.659427548,0.406690474,0.743150683,0.595557911,0.155815512,0.83004645,0.875295505,0.600937422,1
0.574919161,0.453680258,0.479832193,0.38949085,0.657598817,0.777415428,0.666906695,0.930741183,0.610613865,0.597642834,0.308915805,0.525729768,0.723445586,0.456597764,0.763735405,0.594484374,0.159577205,0.835598754,0.883976936,0.653083033,1
0.059078724,0.459044965,0.411536267,0.33867992,0.22030001,0.421981153,0.70666859,0.699455672,0.646011531,0.627123146,0.487605966,0.358599001,0.462846939,0.136699991,0.229874413,0.417700419,0.193065906,0.823747952,0.857293501,0.498579942,1
0.084358012,0.461313928,0.408161473,0.327404291,0.223529575,0.433406669,0.708559252,0.704827376,0.640047217,0.632099082,0.492257523,0.303571239,0.459902102,0.132040164,0.226491771,0.415864645,0.193241733,0.80668281,0.847620531,0.549604353,1
0.073708768,0.543780981,0.521030655,0.388129345,0.416179458,0.574926303,0.674509123,0.786614736,0.734069643,0.625355835,0.631960857,0.013506539,0.50400494,0.195107764,0.033585793,0.447764716,0.247119605,0.8229742,0.86057268,0.510047795,2
0.073708768,0.543780981,0.521030655,0.388129345,0.416179458,0.631960857,0.013506539,0.50400494,0.195107764,0.033585793,0.574926303,0.674509123,0.786614736,0.734069643,0.625355835,0.447764716,0.247119605,0.8229742,0.86057268,0.510047795,2
0.073708768,0.388129345,0.416179458,0.543780981,0.521030655,0.574926303,0.734069643,0.625355835,0.674509123,0.786614736,0.631960857,0.195107764,0.033585793,0.013506539,0.50400494,0.447764716,0.247119605,0.8229742,0.86057268,0.510047795,2
0.054512737,0.559984463,0.562296476,0.357140126,0.399813079,0.589579412,0.677867,0.840514035,0.749144499,0.672135806,0.622122028,-0.027287888,0.514857331,0.192892411,0.079004069,0.456305039,0.260739955,0.825151797,0.865700358,0.619913901,2
0.064466157,0.580063647,0.576421335,0.40058421,0.381533972,0.555304742,0.637443234,0.809002969,0.773317027,0.63276017,0.621213685,0.003597003,0.442212258,0.185085,0.016693465,0.445313258,0.256640159,0.8263466,0.87022267,0.692528937,2
0.561182293,0.54218512,0.626695958,0.526993024,0.541663634,0.67452516,0.787546307,0.780935369,0.76752745,0.541986509,0.015403162,0.50584054,0.630635767,0.384683708,0.264766543,0.543504703,0.196912206,0.823532242,0.859936313,0.493333184,2
0.541986263,0.558388602,0.667961779,0.496003805,0.525297255,0.689178269,0.790904184,0.834834669,0.782602306,0.588766481,0.005564333,0.465046114,0.641488158,0.382468355,0.310184818,0.552045026,0.204813923,0.825534344,0.865239487,0.592050147,2
0.551939683,0.578467786,0.682086638,0.539447889,0.507018147,0.654903598,0.750480418,0.803323602,0.806774834,0.549390844,0.00465599,0.495931004,0.568843085,0.374660943,0.247874215,0.541053245,0.203801416,0.827005466,0.869485478,0.678274603,2
0.055170156,0.515109971,0.560870261,0.397744607,0.405710481,0.587968617,0.688792156,0.783440339,0.697396208,0.727735308,0.63342565,0.020298858,0.511931784,0.142645685,0.046975629,0.451681047,0.255821827,0.816086977,0.848078061,0.491375981,2
0.062426473,0.527911476,0.549066109,0.391011487,0.410463896,0.591802476,0.677262027,0.785016362,0.703913372,0.701974341,0.632969707,0.016099088,0.508791339,0.176347471,0.047326398,0.452158801,0.251032727,0.810061498,0.84986632,0.513849484,2
0.133567594,0.353593087,0.302447469,0.311920112,0.018967579,0.36793094,0.437421284,0.434043618,0.417179323,0.401640219,0.518641795,0.151535231,0.105330312,0.156789509,0.051453679,0.27749745,0.154414866,0.577314983,0.619708667,0.331543899,3
0.133567594,0.353593087,0.302447469,0.311920112,0.018967579,0.518641795,0.151535231,0.105330312,0.156789509,0.051453679,0.36793094,0.437421284,0.434043618,0.417179323,0.401640219,0.27749745,0.154414866,0.577314983,0.619708667,0.331543899,3
0.133567594,0.311920112,0.018967579,0.353593087,0.302447469,0.36793094,0.417179323,0.401640219,0.437421284,0.434043618,0.518641795,0.156789509,0.051453679,0.151535231,0.105330312,0.27749745,0.154414866,0.577314983,0.619708667,0.331543899,3
0.116411803,0.331723554,0.299482409,0.357919649,0.029312597,0.387760828,0.444071995,0.433407394,0.440784489,0.423675429,0.558137408,0.144102109,0.091157377,0.152568747,0.121961722,0.288831834,0.158918585,0.57680721,0.621686858,0.45664329,3
0.200396217,0.358895534,0.267920202,0.313740691,-0.094271719,0.385937062,0.509483527,0.493659901,0.334767199,0.36818596,0.479586698,0.113156164,0.11823029,0.123581871,0.063489234,0.269117255,0.170810859,0.577673541,0.625007128,0.551416141,3
0.399007884,0.343296965,0.406275657,0.29548315,0.339252864,0.440630068,0.48947248,0.443095432,0.319477239,0.309731098,0.150148492,0.099278709,0.350909995,0.22076834,0.534534679,0.342757537,0.11557315,0.578237405,0.619388412,0.309772928,3
0.381852093,0.321427433,0.403310598,0.341482687,0.349597883,0.460459955,0.496123191,0.442459209,0.343082405,0.331766309,0.189644105,0.091845588,0.336737061,0.216547578,0.605042722,0.354091921,0.121755736,0.577381616,0.621714617,0.445226815,3
0.465836507,0.348599412,0.37174839,0.297303729,0.226013566,0.45863619,0.561534723,0.502711715,0.237065115,0.27627684,0.111093395,0.060899643,0.363809974,0.187560702,0.546570234,0.334377342,0.148842887,0.577926279,0.625356556,0.544577021,3
0.077818807,0.359392947,0.337353508,0.260316658,0.085269004,0.36883519,0.405514918,0.456247382,0.456025938,0.371261105,0.553019832,0.153964497,0.111668709,0.15148626,0.027232351,0.278360474,0.159567579,0.574211692,0.609031218,0.285933005,3
0.127495532,0.36181307,0.323277894,0.286597203,0.066886457,0.373366534,0.416210707,0.449026664,0.444788887,0.384255432,0.553547664,0.150054674,0.090108178,0.157453395,0.029099055,0.28093209,0.158509529,0.566901885,0.608565547,0.367325795,3
0.065180696,0.276507516,0.133875209,0.184955655,0.061501292,0.146966279,0.177253017,0.255091297,0.355424792,0.346895577,0.487028374,0.086077694,0.040212903,0.109258858,0.00790104,0.182275347,0.131967066,0.375350081,0.403010676,0.345811435,4
0.065180696,0.276507516,0.133875209,0.184955655,0.061501292,0.487028374,0.086077694,0.040212903,0.109258858,0.00790104,0.146966279,0.177253017,0.255091297,0.355424792,0.346895577,0.182275347,0.131967066,0.375350081,0.403010676,0.345811435,4
0.065180696,0.184955655,0.061501292,0.276507516,0.133875209,0.146966279,0.355424792,0.346895577,0.177253017,0.255091297,0.487028374,0.109258858,0.00790104,0.086077694,0.040212903,0.182275347,0.131967066,0.375350081,0.403010676,0.345811435,4
0.062799711,0.285839475,0.120910096,0.183076125,0.090765171,0.132042224,0.236065035,0.270475788,0.415380063,0.366169924,0.500496198,0.090634285,0.068303661,0.097072789,0.046958177,0.197799248,0.137379989,0.373858471,0.405588243,0.43412137,4
0.136986292,0.265884527,0.122715803,0.184412643,0.041340179,0.156818892,0.141511326,0.215955099,0.391683177,0.307760911,0.448720495,0.15939819,0.008729293,0.074169563,0.027491424,0.178905188,0.124527833,0.37712932,0.412867143,0.513349404,4
0.259453585,0.203112147,0.243595734,0.302206594,0.128197111,0.24260375,0.161046728,0.333342167,0.361572494,0.333154862,0.09205647,0.040480425,0.249649849,0.17890803,0.062723865,0.212806921,0.097429654,0.375661032,0.402311766,0.329429652,4
0.257072601,0.212444106,0.23063062,0.300327063,0.15746099,0.227679694,0.219858746,0.348726658,0.421527765,0.35242921,0.105524294,0.045037016,0.277740607,0.166721961,0.101781002,0.228330822,0.099837362,0.374254179,0.404804577,0.437333804,4
0.331259181,0.192489157,0.232436328,0.301663581,0.108035997,0.252456362,0.125305037,0.294205969,0.397830879,0.294020196,0.053748591,0.113800921,0.218166238,0.143818736,0.082314249,0.209436762,0.099039803,0.377441831,0.412166675,0.501535287,4
0.047527696,0.501118324,0.122548402,0.154293053,0.072315145,0.176107908,0.185791108,0.234813384,0.360247389,0.372656996,0.494400896,0.097539991,0.036935396,0.128373023,0.023600708,0.200551295,0.154010451,0.373680306,0.395719568,0.33571638,4
0.05567325,0.460517825,0.127045471,0.169697642,0.066645579,0.171977668,0.187248093,0.250699087,0.357722923,0.369161822,0.503447878,0.092110246,0.03819123,0.128505307,0.010753293,0.199293154,0.15067746,0.378441092,0.406382655,0.358407443,4
3.891502599,0.035264152,0.096949884,0.01455762,0.021609339,0.07745518,0.490860879,0.22272904,0.11575607,0.154774594,0.030296642,0.114853436,0.170971439,0.188357845,0.195005135,0.388062924,0.943291203,0.925386048,1.068455562,0.491418425,1
3.891502599,0.035264152,0.096949884,0.01455762,0.021609339,0.030296642,0.114853436,0.170971439,0.188357845,0.195005135,0.07745518,0.490860879,0.22272904,0.11575607,0.154774594,0.388062924,0.943291203,0.925386048,1.068455562,0.491418425,1
3.891502599,0.01455762,0.021609339,0.035264152,0.096949884,0.07745518,0.11575607,0.154774594,0.490860879,0.22272904,0.030296642,0.188357845,0.195005135,0.114853436,0.170971439,0.388062924,0.943291203,0.925386048,1.068455562,0.491418425,1
3.909575731,0.013280642,0.1043964,0.02393043,0.014113016,0.054210581,0.494154942,0.226805413,0.131977768,0.147046167,0.018146214,0.116674884,0.192600843,0.223365767,0.219754351,0.392668877,0.94765069,0.931816686,1.075533095,0.569645242,1
3.911105151,0.047900808,0.061286521,0.022982189,0.009275615,0.144762732,0.507746779,0.283951864,0.092864807,0.164369711,0.007466462,0.020603708,0.239577288,0.216154857,0.152914417,0.392197527,0.949355606,0.926151808,1.070982959,0.692990486,1
0.66461387,0.033683332,0.255689354,0.13332337,0.215517358,0.106922128,0.109803411,0.065236533,0.09610994,0.063262786,0.090590665,0.172329348,4.33392726,0.199265917,0.023559812,0.437589006,1.052053857,0.928338113,1.067651033,0.679369692,1
0.682687002,0.011699823,0.26313587,0.14269618,0.208021035,0.083677529,0.113097474,0.069312906,0.112331638,0.055534359,0.078440237,0.174150796,4.355556664,0.234273838,0.048309028,0.442194959,1.057383597,0.934808856,1.074688461,0.725931612,1
0.684216421,0.046319989,0.220025991,0.141747939,0.203183634,0.17422968,0.12668931,0.126459357,0.073218677,0.072857903,0.067760485,0.07807962,4.402533109,0.227062928,-0.018530906,0.441723609,1.069929686,0.928831055,1.070451248,0.790091851,1
2.038527911,2.441836603,0.096526852,0.025607971,0.018797098,0.071465439,0.33819198,0.082675573,0.159360426,0.180900124,0.057229661,0.063182322,0.235734234,1.218726049,0.845445028,0.524947151,0.750212913,0.920521614,1.050365885,0.630818035,1
3.891502599,1.722528108,0.098363611,0.023410407,0.017642359,0.092337873,0.39697758,0.098109044,0.148845516,0.190814722,0.048356965,0.080269479,0.180770683,0.498992984,0.444880445,0.528920158,0.988189004,0.948046849,1.087833169,0.643485821,1
0.244710527,0.115729554,2.376597646,0.035405709,0.037255198,0.130247237,0.205314833,0.089626991,0.181001458,0.236081132,2.783911635,2.028540419,0.119295214,0.184020474,1.233442516,0.66674537,0.918192301,0.841315365,0.951148762,0.437787085,2
0.244710527,0.115729554,2.376597646,0.035405709,0.037255198,2.783911635,2.028540419,0.119295214,0.184020474,1.233442516,0.130247237,0.205314833,0.089626991,0.181001458,0.236081132,0.66674537,0.918192301,0.841315365,0.951148762,0.437787085,2
0.244710527,0.035405709,0.037255198,0.115729554,2.376597646,0.130247237,0.181001458,0.236081132,0.205314833,0.089626991,2.783911635,0.184020474,1.233442516,2.028540419,0.119295214,0.66674537,0.918192301,0.841315365,0.951148762,0.437787085,2
0.161470964,0.118273676,2.401845162,0.005334494,-0.011442946,0.070166829,0.207989168,0.152295253,0.106255258,0.280512396,2.804967293,1.98773751,0.154128182,0.167292952,1.245889278,0.656847698,0.928138861,0.842194392,0.953084823,0.592546705,2
0.303125722,0.158531842,2.441742794,-0.017324735,0.007577567,0.120862927,0.179623928,0.090538757,0.131510458,0.196518671,2.787787089,2.08576479,0.174658242,0.174210429,1.222586089,0.670514305,0.935391864,0.839153983,0.951577447,0.748884316,2
0.597488042,0.152192327,1.509289179,0.121576106,0.414511386,0.218183168,0.146686388,0.199494942,0.269986603,0.3827789,1.363515118,0.101608459,0.329336807,2.583747506,0.191496578,0.572126101,0.680857238,0.842992873,0.949747193,0.709362407,2
0.514248479,0.154736449,1.534536695,0.091504891,0.365813242,0.15810276,0.149360723,0.262163203,0.195240403,0.427210163,1.384570776,0.06080555,0.364169775,2.567019984,0.203943339,0.562228429,0.686298175,0.843852095,0.951703059,0.688199284,2
0.655903237,0.194994616,1.574434327,0.068845661,0.384833754,0.208798858,0.120995484,0.200406707,0.220495603,0.343216438,1.367390573,0.15883283,0.384699835,2.57393746,0.18064015,0.575895036,0.687539819,0.840534904,0.950472464,0.768432091,2
0.062306379,0.139683178,1.501647162,0.018760478,0.022337527,0.118472382,0.219476211,0.101119068,0.196057426,0.264278598,1.990060817,1.116118788,0.207940579,0.255641991,0.382016344,0.439727795,0.578508695,0.837472159,0.934356216,0.58046603,2
0.319704749,0.131033543,2.178402327,0.017831628,0.016704317,0.127214693,0.221021206,0.09602113,0.171546022,0.263041869,2.557643014,1.275675068,0.091691527,0.177911816,0.452197066,0.539842665,0.77804297,0.87379079,0.984662491,0.575781604,2
3.019247523,2.02573967,0.248991809,1.994006033,1.799544069,0.118642629,0.293017431,0.262901379,0.462723469,0.382251354,2.193284706,11.49138326,1.690103605,1.458718603,2.544489334,1.999002992,2.70069254,1.583510007,1.795116086,2.802864776,3
3.019247523,2.02573967,0.248991809,1.994006033,1.799544069,2.193284706,11.49138326,1.690103605,1.458718603,2.544489334,0.118642629,0.293017431,0.262901379,0.462723469,0.382251354,1.999002992,2.70069254,1.583510007,1.795116086,2.802864776,3
3.019247523,1.994006033,1.799544069,2.02573967,0.248991809,0.118642629,0.462723469,0.382251354,0.293017431,0.262901379,2.193284706,1.458718603,2.544489334,11.49138326,1.690103605,1.999002992,2.70069254,1.583510007,1.795116086,2.802864776,3
2.991375026,2.004219263,0.251349842,1.975870598,1.80306031,0.139378595,0.309979144,0.236384255,0.458567413,0.367213712,2.201963955,11.52350912,1.681852075,1.507208245,2.575943065,2.001858308,2.7075715,1.586876311,1.799399201,2.794838163,3
3.039073656,2.017250685,0.314145581,1.985907497,1.871608529,0.129702503,0.34586713,0.254834041,0.458942041,0.413938968,2.178564583,11.45722133,1.64223043,1.432933803,2.614593612,2.010454293,2.688314852,1.586522991,1.798634994,2.764088978,3
1.126208698,1.642829354,0.137478441,2.366193261,1.954781818,0.184675574,0.401863813,0.368314238,0.311129041,0.476403505,10.85518576,1.655798961,0.088967886,2.605851724,0.956541507,1.675481572,2.585120171,1.587525748,1.79086877,2.672867361,3
1.098336201,1.621308947,0.139836473,2.348057826,1.95829806,0.20541154,0.418825527,0.341797114,0.306972986,0.461365863,10.86386501,1.687924821,0.080716355,2.654341366,0.987995238,1.678336888,2.588345435,1.591243977,1.79479996,2.660030586,3
1.14603483,1.634340369,0.202632213,2.358094725,2.026846279,0.195735449,0.454713512,0.360246899,0.307347614,0.508091119,10.84046564,1.62163703,0.041094711,2.580066924,1.026645786,1.686932873,2.576734551,1.590157211,1.794769199,2.633173733,3
1.143786056,2.197699681,1.895596303,1.17223661,0.292367477,0.085170183,0.237999996,0.278853951,0.411260045,0.34653029,2.236471883,6.878785671,1.194701237,1.629370015,2.626152203,1.50846544,1.649004161,1.593266646,1.746462997,2.413011658,3
3.106168265,2.409435193,1.440540452,1.044005543,0.426688972,0.092821385,0.262187365,0.273062601,0.428562787,0.356777702,2.268994601,11.13295116,1.558894337,1.564253586,2.624836356,1.932678687,2.634296184,1.617962812,1.828864903,2.785307954,3
5.146135717,2.930369078,3.776005514,4.855877253,4.452947581,4.286589873,2.919475856,1.506705544,2.366651361,3.941663805,3.119990773,2.40854391,5.43462092,5.173165406,5.43462092,3.850224234,1.212332767,4.929981199,5.13880067,2.771943631,4
5.146135717,2.930369078,3.776005514,4.855877253,4.452947581,3.119990773,2.40854391,5.43462092,5.173165406,5.43462092,4.286589873,2.919475856,1.506705544,2.366651361,3.941663805,3.850224234,1.212332767,4.929981199,5.13880067,2.771943631,4
5.146135717,4.855877253,4.452947581,2.930369078,3.776005514,4.286589873,2.366651361,3.941663805,2.919475856,1.506705544,3.119990773,5.173165406,5.43462092,2.40854391,5.43462092,3.850224234,1.212332767,4.929981199,5.13880067,2.771943631,4
5.112455876,2.890707403,3.837181439,4.842458593,4.480519283,4.326924684,2.914206089,1.47197441,2.385182508,3.959746022,3.1041198,2.391283789,5.427653945,5.20646534,5.386154971,3.84913561,1.216157308,4.92691941,5.136033688,3.076141003,4
5.172226749,2.912385239,3.848813423,4.839730044,4.453386978,4.283105174,2.833184726,1.484086411,2.293277092,3.834303675,3.188644653,2.371743982,5.514747625,5.147108602,5.419718443,3.839764188,1.231602546,4.919315851,5.130905802,3.20718928,4
3.356260623,2.991069391,4.245043876,4.613680019,3.746405813,2.992997385,3.175328196,0.107809691,1.213292002,1.436614493,2.048353873,5.43462092,3.878546345,5.43462092,0.787718901,3.030824163,1.576545629,4.934512335,5.137740275,2.655342856,4
3.322580782,2.951407716,4.306219802,4.60026136,3.773977515,3.033332195,3.17005843,0.073078557,1.231823149,1.45469671,2.032482899,5.417360799,3.87157937,5.467920854,0.739252952,3.029735539,1.587693079,4.931247408,5.135176431,2.93332936,4
3.382351656,2.973085553,4.317851786,4.597532811,3.746845209,2.989512685,3.089037067,0.085190558,1.139917733,1.329254363,2.117007752,5.397820992,3.958673049,5.408564116,0.772816424,3.020364117,1.590651234,4.923971905,5.129720489,3.008891186,4
1.369970094,2.764421386,2.819410509,4.855877253,4.452947581,4.844347042,3.375188724,2.894722554,2.645665436,3.532951646,2.946011009,2.277572138,5.43462092,6.233765387,5.43462092,3.72547284,1.346740549,4.878491305,5.074373663,3.04757014,4
6.241869317,2.783233498,2.897124422,4.855877253,4.452947581,4.855877253,3.295582988,2.891111839,2.642340089,3.974976257,2.947649808,1.874958571,5.43462092,6.241869317,5.43462092,4.054977335,1.358501779,4.942792657,5.150830532,2.728874028,4
3.483332792,4.446979542,4.929551769,4.746929195,5.177285927,4.918338381,6.549522122,6.418611967,5.699737004,6.275795559,4.759252891,3.573879007,3.698560753,3.223331816,4.017744072,4.794590186,1.049380316,7.503701822,7.64176056,2.913751658,6
3.483332792,4.446979542,4.929551769,4.746929195,5.177285927,4.759252891,3.573879007,3.698560753,3.223331816,4.017744072,4.918338381,6.549522122,6.418611967,5.699737004,6.275795559,4.794590186,1.049380316,7.503701822,7.64176056,2.913751658,6
3.483332792,4.746929195,5.177285927,4.446979542,4.929551769,4.918338381,5.699737004,6.275795559,6.549522122,6.418611967,4.759252891,3.223331816,4.017744072,3.573879007,3.698560753,4.794590186,1.049380316,7.503701822,7.64176056,2.913751658,6
3.439642188,4.498538545,4.927965439,4.75471275,5.17105049,4.929081663,6.526137772,6.485907656,5.674028086,6.242947227,4.792420579,3.585677425,3.733255651,3.214011054,4.041993386,4.801157994,1.048318405,7.505584898,7.64420933,2.890563703,6
3.498972861,4.492037223,4.94733277,4.741149447,5.173423679,4.921136487,6.510874827,6.370023731,5.624200558,6.322740182,4.764434568,3.60060372,3.702204517,3.2329778,3.967933912,4.791336419,1.037582179,7.503835415,7.642599171,2.90241396,6
5.048487461,4.368457887,4.811849978,4.89080068,5.539235253,6.219303531,6.361785364,6.923974707,6.175839041,6.734597319,3.544424288,3.744731383,4.166858834,4.592367788,3.903143714,5.135057148,1.084980366,7.505620053,7.64016002,2.76508762,6
5.004796857,4.42001689,4.810263648,4.898584235,5.532999816,6.230046812,6.338401014,6.991270396,6.150130123,6.701748987,3.577591977,3.756529801,4.201553732,4.583047026,3.927393028,5.141624956,1.076583071,7.507634664,7.642477255,2.749617423,6
5.06412753,4.413515568,4.829630978,4.885020932,5.535373005,6.222101636,6.323138069,6.875386471,6.100302594,6.781541942,3.549605965,3.771456096,4.170502598,4.602013772,3.853333554,5.131803381,1.075065547,7.505681312,7.641070964,2.704608717,6
1.820706562,5.002277139,4.894906631,4.691877717,5.120416291,4.958949196,6.39663869,6.405382217,5.702165736,6.220087402,4.706182787,3.506599611,3.882513972,3.132527124,3.962689815,4.693594726,1.234449479,7.413610191,7.55748998,2.995248322,6
3.475177256,4.763411915,4.909326299,4.712487873,5.128713173,4.933970162,6.443052597,6.41515042,5.696723585,6.239102339,4.719781948,3.532063351,3.870722447,3.166675018,3.982543579,4.799260131,1.029537072,7.529326627,7.664589634,3.060344339,6
0.115279631,0.057918491,1.132052591,0.502795756,1.053442654,1.689843955,0.182440077,0.582604758,0.098847793,0.483956695,1.78641432,1.116850243,1.558277693,0.983124505,1.558200496,0.860136644,0.594242324,1.802980167,2.137328088,1.41523957,7
0.115279631,0.057918491,1.132052591,0.502795756,1.053442654,1.78641432,1.116850243,1.558277693,0.983124505,1.558200496,1.689843955,0.182440077,0.582604758,0.098847793,0.483956695,0.860136644,0.594242324,1.802980167,2.137328088,1.41523957,7
0.115279631,0.502795756,1.053442654,0.057918491,1.132052591,1.689843955,0.098847793,0.483956695,0.182440077,0.582604758,1.78641432,0.983124505,1.558200496,1.116850243,1.558277693,0.860136644,0.594242324,1.802980167,2.137328088,1.41523957,7
0.066650632,0.081159145,1.180740279,0.507699079,1.018909345,1.704002114,0.194431987,0.613729182,0.10485201,0.477338201,1.743838086,1.13190796,1.620759512,0.985592707,1.579140922,0.867383411,0.599269842,1.80054644,2.135023366,1.469520313,7
0.115300849,0.071863653,1.138510417,0.513144057,1.070611368,1.696232198,0.212289841,0.571344474,0.05376475,0.442984996,1.762218731,1.123469116,1.532541112,0.956613419,1.607844019,0.857915533,0.597120163,1.804108129,2.139774456,1.544310849,7
1.313436085,0.048180992,1.007892937,0.21569731,0.522927985,0.147133461,0.555624063,1.128448147,0.556887474,1.341031432,1.113496793,1.575096245,1.778135015,1.560307695,1.813012911,0.978487236,0.578394199,1.806663701,2.132326526,1.341089177,7
1.264807086,0.071421646,1.056580624,0.220600634,0.488394676,0.161291621,0.567615973,1.159572571,0.562891691,1.334412938,1.070920559,1.590153962,1.840616833,1.562775897,1.833953337,0.985734003,0.58267328,1.804184627,2.130067152,1.417413226,7
1.313457302,0.062126154,1.014350762,0.226045611,0.540096699,0.153521704,0.585473827,1.117187864,0.511804431,1.300059733,1.089301204,1.581715118,1.752398433,1.533796609,1.862656434,0.976266126,0.574582892,1.807750166,2.134814391,1.466578241,7
0.080768647,0.137530799,1.165241863,0.477584456,1.0535897,1.720843968,0.173051935,0.585545476,0.108880376,0.521735914,1.852720278,1.104814494,1.620565934,0.974908499,1.529796202,0.873838569,0.603090903,1.796415374,2.098530062,1.349279303,7
0.074015874,0.111375113,1.15123935,0.480509836,1.054573038,1.709985748,0.176195808,0.583113503,0.099226994,0.509909323,1.835437361,1.111766723,1.615131901,0.978008235,1.531803448,0.868152817,0.603451667,1.803001512,2.176650115,1.488918636,7
0.126730224,0.305988828,0.380936857,0.355857844,0.33394477,0.282030961,0.47255003,0.66199788,0.571108086,0.481706639,0.400499081,0.064959346,0.222981097,0.06133166,0.215384707,0.329200534,0.169537706,0.713234893,0.751572112,0.506473744,8
0.126730224,0.305988828,0.380936857,0.355857844,0.33394477,0.400499081,0.064959346,0.222981097,0.06133166,0.215384707,0.282030961,0.47255003,0.66199788,0.571108086,0.481706639,0.329200534,0.169537706,0.713234893,0.751572112,0.506473744,8
0.126730224,0.355857844,0.33394477,0.305988828,0.380936857,0.282030961,0.571108086,0.481706639,0.47255003,0.66199788,0.400499081,0.06133166,0.215384707,0.064959346,0.222981097,0.329200534,0.169537706,0.713234893,0.751572112,0.506473744,8
0.147111984,0.328509593,0.360316663,0.378895253,0.342355134,0.296408877,0.491435487,0.665849687,0.558222393,0.460856578,0.399047314,0.036735232,0.239705101,0.056587765,0.146827774,0.327257656,0.1738246,0.713173142,0.753990345,0.531305348,8
0.127287385,0.349746442,0.355682816,0.359244302,0.35894414,0.22897685,0.530181125,0.729781478,0.608466062,0.502486254,0.362883607,0.013221502,0.303874375,-0.008314276,0.101833784,0.32828639,0.20490941,0.705986053,0.751238552,0.643130564,8
0.488269002,0.285188541,0.544617628,0.392821853,0.61480056,0.534821881,0.621942784,0.779921206,0.531710631,0.693039907,0.058026534,0.226515587,0.49112436,0.407728709,0.939103541,0.507308848,0.212349517,0.713662768,0.750759105,0.44286485,8
0.508650762,0.307709306,0.523997434,0.415859262,0.623210924,0.549199797,0.640828241,0.783773013,0.518824938,0.672189846,0.056574767,0.198291472,0.507848364,0.402984814,0.870546608,0.50536597,0.204396914,0.713455588,0.753322766,0.509742222,8
