TIM REL,GTX,GTY,XRAW,YRAW,GT Xmm,GT Ymm,Xmm,Ymm,YAW GT,YAW DATA,PITCH GT,PITCH DATA,GAZE GT,GAZE ANG,DIFF GZ,AOI_IND,AOI_X,AOI_Y,MEAN_ERR,STD ERR
16154.30496,-256,1,-325.7386,-297.2418,-28.928,0.113,-36.8084618,-33.5883234,-2.760283058,-0.663460734,0.010790705,-13.39521727,5.124248824,3.53281347,1.591435354,0,0,0,0,0
16187.01579,-256,1,-321.6694,-273.8658,-28.928,0.113,-36.3486422,-30.9468354,-2.760283058,-0.623349785,0.010790705,-13.14707056,5.124248824,3.572517421,1.551731403,0,0,0,0,0
16220.95617,-256,1,-307.5435,-187.98,-28.928,0.113,-34.7524155,-21.24174,-2.760283058,-0.471249754,0.010790705,-12.24192318,5.124248824,3.851478551,1.272770273,0,0,0,0,0
16253.79287,-256,1,-281.1244,-18.6181,-28.928,0.113,-31.7670572,-2.1038453,-2.760283058,-0.165700097,0.010790705,-10.46173218,5.124248824,4.86766735,0.256581475,0,0,0,0,0
16287.55049,-256,1,-280.3281,-19.4605,-28.928,0.113,-31.6770753,-2.1990365,-2.760283058,-0.153097541,0.010790705,-10.46414765,5.124248824,4.857150352,0.267098473,0,0,0,0,0
16320.6752,-256,1,-267.7121,-17.6716,-28.928,0.113,-30.2514673,-1.9968908,-2.760283058,-0.030719163,0.010790705,-10.48822957,5.124248824,4.788765104,0.33548372,0,0,0,0,0
16354.07085,-256,1,-257.2031,-25.1215,-28.928,0.113,-29.0639503,-2.8387295,-2.760283058,0.081940575,0.010790705,-10.57682161,5.124248824,4.662892032,0.461356792,0,0,0,0,0
16386.96658,-256,1,-243.5544,-37.3878,-28.928,0.113,-27.5216472,-4.2248214,-2.760283058,0.218509244,0.010790705,-10.76065987,5.124248824,4.477456534,0.64679229,0,0,0,0,0
16420.05715,-256,1,-243.8045,-40.8967,-28.928,0.113,-27.5499085,-4.6213271,-2.760283058,0.210047454,0.010790705,-10.8949602,5.124248824,4.449824737,0.674424087,0,0,0,0,0
16453.6889,-256,1,-241.8487,-38.018,-28.928,0.113,-27.3289031,-4.296034,-2.760283058,0.224900018,0.010790705,-10.91041665,5.124248824,4.464127984,0.66012084,0,0,0,0,0
16487.06464,-256,1,-241.4131,-38.8235,-28.928,0.113,-27.2796803,-4.3870555,-2.760283058,0.22593448,0.010790705,-10.95612085,5.124248824,4.453662714,0.67058611,0,0,0,0,0
16523.462,-256,1,-244.1903,-37.6677,-28.928,0.113,-27.5935039,-4.2564501,-2.760283058,0.193753549,0.010790705,-10.96830615,5.124248824,4.479964448,0.644284376,0,0,0,0,0
16553.85595,-256,1,-245.4384,-39.6401,-28.928,0.113,-27.7345392,-4.4793313,-2.760283058,0.187421483,0.010790705,-11.00018916,5.124248824,4.4702901,0.653958724,0,0,0,0,0
16587.27649,-256,1,-243.1076,-37.0787,-28.928,0.113,-27.4711588,-4.1898931,-2.760283058,0.233707454,0.010790705,-10.97264305,5.124248824,4.476986952,0.647261872,0,0,0,0,0
16620.62877,-256,1,-240.3766,-39.2768,-28.928,0.113,-27.1625558,-4.4382784,-2.760283058,0.307210056,0.010790705,-10.98631366,5.124248824,4.438445911,0.685802913,0,0,0,0,0
16653.26279,-256,1,-240.1456,-37.385,-28.928,0.113,-27.1364528,-4.224505,-2.760283058,0.324681355,0.010790705,-10.95296842,5.124248824,4.454338433,0.669910391,0,0,0,0,0
16687.22949,-256,1,-241.1907,-34.6323,-28.928,0.113,-27.2545491,-3.9134499,-2.760283058,0.307263762,0.010790705,-10.93703296,5.124248824,4.480783214,0.64346561,0,0,0,0,0
16710.37127,-256,1,-242.618,-37.04,-28.928,0.113,-27.415834,-4.18552,-2.760283058,0.258995358,0.010790705,-10.97671799,5.124248824,4.462903161,0.661345663,0,0,0,0,0
16753.71714,-256,1,-241.8986,-38.6206,-28.928,0.113,-27.3345418,-4.3641278,-2.760283058,0.252405525,0.010790705,-10.95624846,5.124248824,4.443749046,0.680499778,0,0,0,0,0
16786.88949,-256,1,-239.7541,-38.5785,-28.928,0.113,-27.0922133,-4.3593705,-2.760283058,0.27383482,0.010790705,-10.9101782,5.124248824,4.431217574,0.69303125,0,0,0,0,0
16820.50844,-256,1,-238.4576,-39.5237,-28.928,0.113,-26.9457088,-4.4661781,-2.760283058,0.287968436,0.010790705,-10.92011295,5.124248824,4.415537035,0.70871179,0,0,0,0,0
16853.93467,-256,1,-236.922,-40.8826,-28.928,0.113,-26.772186,-4.6197338,-2.760283058,0.298138788,0.010790705,-10.86560758,5.124248824,4.395149095,0.729099729,0,0,0,0,0
16887.24712,-256,1,-242.7061,-23.3091,-28.928,0.113,-27.4257893,-2.6339283,-2.760283058,0.196726339,0.010790705,-10.5983967,5.124248824,4.582777498,0.541471326,0,0,0,0,0
16919.70479,-256,1,-242.7061,-23.3091,-28.928,0.113,-27.4257893,-2.6339283,-2.760283058,0.194984994,0.010790705,-10.59906316,5.124248824,4.582211563,0.542037261,0,0,0,0,0
16965.70461,-256,1,-242.7061,-23.3091,-28.928,0.113,-27.4257893,-2.6339283,-2.760283058,0.183774774,0.010790705,-10.6001211,5.124248824,4.582676008,0.541572816,0,0,0,0,0
16999.09955,-256,1,-242.2023,-22.7791,-28.928,0.113,-27.3688599,-2.5740383,-2.760283058,0.189266954,0.010790705,-10.59453865,5.124248824,4.584363863,0.539884962,0,0,0,0,0
17032.34231,-256,1,-238.5547,-18.8216,-28.928,0.113,-26.9566811,-2.1268408,-2.760283058,0.223503281,0.010790705,-10.53547219,5.124248824,4.59696737,0.527281454,0,0,0,0,0
17053.97578,-256,1,-245.7821,-31.6183,-28.928,0.113,-27.7733773,-3.5728679,-2.760283058,0.196418782,0.010790705,-10.5864829,5.124248824,4.525891615,0.598357209,0,0,0,0,0
17099.44296,-256,1,-247.2537,-33.5322,-28.928,0.113,-27.9396681,-3.7891386,-2.760283058,0.181500043,0.010790705,-10.61441514,5.124248824,4.51270859,0.611540235,0,0,0,0,0
17132.1801,-256,1,-244.4628,-32.7292,-28.928,0.113,-27.6242964,-3.6983996,-2.760283058,0.206667234,0.010790705,-10.60194999,5.124248824,4.502017735,0.622231089,0,0,0,0,0
17165.98537,-256,1,-244.3498,-33.2433,-28.928,0.113,-27.6115274,-3.7564929,-2.760283058,0.202477301,0.010790705,-10.60854375,5.124248824,4.497383932,0.626864892,0,0,0,0,0
17198.70615,-256,1,-245.9008,-30.7309,-28.928,0.113,-27.7867904,-3.4725917,-2.760283058,0.194787117,0.010790705,-10.5694532,5.124248824,4.527801053,0.596447771,0,0,0,0,0
17231.73059,-256,1,-236.8648,-32.4115,-28.928,0.113,-26.7657224,-3.6624995,-2.760283058,0.299982713,0.010790705,-10.58394563,5.124248824,4.457950038,0.666298787,0,0,0,0,0
17265.32323,-256,1,-239.0819,-34.3631,-28.928,0.113,-27.0162547,-3.8830303,-2.760283058,0.277168769,0.010790705,-10.60199945,5.124248824,4.451391506,0.672857318,0,0,0,0,0
17298.98342,-256,1,-244.3064,-35.6782,-28.928,0.113,-27.6066232,-4.0316366,-2.760283058,0.230835994,0.010790705,-10.59645402,5.124248824,4.470557386,0.653691438,0,0,0,0,0
17332.06689,-256,1,-245.2514,-36.7521,-28.928,0.113,-27.7134082,-4.1529873,-2.760283058,0.235458496,0.010790705,-10.59910129,5.124248824,4.465025703,0.659223121,0,0,0,0,0
17365.13968,-256,1,-247.3431,-36.7186,-28.928,0.113,-27.9497703,-4.1492018,-2.760283058,0.224372581,0.010790705,-10.60135366,5.124248824,4.477483845,0.646764979,0,0,0,0,0
17398.43222,-256,1,-255.5299,-36.7593,-28.928,0.113,-28.8748787,-4.1538009,-2.760283058,0.141848297,0.010790705,-10.61601002,5.124248824,4.526109075,0.598139749,0,0,0,0,0
17431.83499,-256,1,-257.1361,-34.5019,-28.928,0.113,-29.0563793,-3.8987147,-2.760283058,0.126658405,0.010790705,-10.61396554,5.124248824,4.557700487,0.566548337,0,0,0,0,0
17465.28966,-256,1,-257.6756,-30.9332,-28.928,0.113,-29.1173428,-3.4954516,-2.760283058,0.11992321,0.010790705,-10.59642745,5.124248824,4.591775594,0.532473231,0,0,0,0,0
17498.31766,-256,1,-254.3062,-31.799,-28.928,0.113,-28.7366006,-3.593287,-2.760283058,0.157846379,0.010790705,-10.62584104,5.124248824,4.566115954,0.55813287,0,0,0,0,0
17531.90176,-256,1,-252.34,-29.5647,-28.928,0.113,-28.51442,-3.3408111,-2.760283058,0.182493537,0.010790705,-10.60620132,5.124248824,4.574625833,0.549622991,0,0,0,0,0
17565.30595,-256,1,-254.2608,-26.2838,-28.928,0.113,-28.7314704,-2.9700694,-2.760283058,0.135047682,0.010790705,-10.58803046,5.124248824,4.619653337,0.504595487,0,0,0,0,0
17597.89091,-256,1,-250.5152,-18.2097,-28.928,0.113,-28.3082176,-2.0576961,-2.760283058,0.158770887,0.010790705,-10.51275551,5.124248824,4.666371962,0.457876862,0,0,0,0,0
17625.305,-256,1,-249.2625,-14.6026,-28.928,0.113,-28.1666625,-1.6500938,-2.760283058,0.162601389,0.010790705,-10.4778337,5.124248824,4.689612449,0.434636375,0,0,0,0,0
17665.21627,-256,1,-248.4073,-17.7127,-28.928,0.113,-28.0700249,-2.0015351,-2.760283058,0.131767131,0.010790705,-10.51835016,5.124248824,4.659123956,0.465124868,0,0,0,0,0
17698.91629,-256,1,-249.5022,-18.625,-28.928,0.113,-28.1937486,-2.104625,-2.760283058,0.092311729,0.010790705,-10.53541477,5.124248824,4.657984784,0.46626404,0,0,0,0,0
17743.395,-256,1,-248.6534,-19.7296,-28.928,0.113,-28.0978342,-2.2294448,-2.760283058,0.090137623,0.010790705,-10.55289986,5.124248824,4.645619653,0.478629171,0,0,0,0,0
17765.55826,-256,1,-246.8397,-18.3383,-28.928,0.113,-27.8928861,-2.0722279,-2.760283058,0.108318014,0.010790705,-10.54100057,5.124248824,4.648952398,0.475296427,0,0,0,0,0
17798.42696,-256,1,-252.8511,-20.0057,-28.928,0.113,-28.5721743,-2.2606441,-2.760283058,0.037222356,0.010790705,-10.55788798,5.124248824,4.670995117,0.453253707,0,0,0,0,0
17843.16167,-256,1,-252.3902,-20.3945,-28.928,0.113,-28.5200926,-2.3045785,-2.760283058,0.036193137,0.010790705,-10.57129789,5.124248824,4.665308659,0.458940165,0,0,0,0,0
17876.80125,-256,1,-250.2494,-21.2501,-28.928,0.113,-28.2781822,-2.4012613,-2.760283058,0.04933879,0.010790705,-10.58946991,5.124248824,4.645116254,0.47913257,0,0,0,0,0
17910.23246,-256,1,-253.4593,-18.9369,-28.928,0.113,-28.6409009,-2.1398697,-2.760283058,0.010795415,0.010790705,-10.5614799,5.124248824,4.685288736,0.438960088,0,0,0,0,0
17943.17085,-256,1,-250.8584,-19.7903,-28.928,0.113,-28.3469992,-2.2363039,-2.760283058,0.054884432,0.010790705,-10.55216878,5.124248824,4.665938306,0.458310518,0,0,0,0,0
17976.26213,-256,1,-247.8788,-22.9711,-28.928,0.113,-28.0103044,-2.5957343,-2.760283058,0.105214602,0.010790705,-10.56778837,5.124248824,4.621976005,0.502272819,0,0,0,0,0
18009.83699,-256,1,-246.6108,-24.809,-28.928,0.113,-27.8670204,-2.803417,-2.760283058,0.12961137,0.010790705,-10.57592549,5.124248824,4.599617755,0.524631069,0,0,0,0,0
18042.83939,-256,1,-246.8962,-24.1233,-28.928,0.113,-27.8992706,-2.7259329,-2.760283058,0.142755934,0.010790705,-10.54750946,5.124248824,4.608573942,0.515674882,0,0,0,0,0
18076.58207,-256,1,-250.3299,-23.6619,-28.928,0.113,-28.2872787,-2.6737947,-2.760283058,0.118298981,0.010790705,-10.53945425,5.124248824,4.630844718,0.493404106,0,0,0,0,0
18109.80634,-256,1,-246.2014,-22.2632,-28.928,0.113,-27.8207582,-2.5157416,-2.760283058,0.169509324,0.010790705,-10.51326337,5.124248824,4.619693561,0.504555264,0,0,0,0,0
18142.98581,-256,1,-244.8561,-23.3484,-28.928,0.113,-27.6687393,-2.6383692,-2.760283058,0.189973198,0.010790705,-10.52344523,5.124248824,4.600990345,0.52325848,0,0,0,0,0
18176.14537,-512,1,-246.1163,-18.1462,-57.856,0.113,-27.8111419,-2.0505206,-5.50781242,0.174387641,0.010790705,-10.48655801,6.995118618,4.646766856,2.348351762,0,0,0,0,0
18209.8973,-512,1,-352.5892,-13.0331,-57.856,0.113,-39.8425796,-1.4727403,-5.50781242,-0.979919905,0.010790705,-10.38592611,6.995118618,5.396563395,1.598555222,0,0,0,0,0
18243.18344,-512,1,-399.0135,-14.3069,-57.856,0.113,-45.0885255,-1.6166797,-5.50781242,-1.490776613,0.010790705,-10.41598209,6.995118618,5.726720432,1.268398186,0,0,0,0,0
18276.4205,-512,1,-519.9849,-16.8972,-57.856,0.113,-58.7582937,-1.9093836,-5.50781242,-2.809140163,0.010790705,-10.44800231,6.995118618,6.68944848,0.305670138,0,0,0,0,0
18307.37483,-512,1,-527.5338,-18.0007,-57.856,0.113,-59.6113194,-2.0340791,-5.50781242,-2.884327462,0.010790705,-10.47182006,6.995118618,6.743205541,0.251913077,0,0,0,0,0
18335.905,-512,1,-521.7284,-25.9114,-57.856,0.113,-58.9553092,-2.9279882,-5.50781242,-2.818876536,0.010790705,-10.54805076,6.995118618,6.648754108,0.34636451,0,0,0,0,0
18369.214,-512,1,-517.0966,-23.4923,-57.856,0.113,-58.4319158,-2.6546299,-5.50781242,-2.77216463,0.010790705,-10.51757562,6.995118618,6.627156306,0.367962312,0,0,0,0,0
18380.317,-512,1,-517.5926,-24.5769,-57.856,0.113,-58.4879638,-2.7771897,-5.50781242,-2.783699753,0.010790705,-10.52787209,6.995118618,6.627030124,0.368088493,0,0,0,0,0
18427.577,-512,1,-517.3852,-26.2842,-57.856,0.113,-58.4645276,-2.9701146,-5.50781242,-2.779427699,0.010790705,-10.54542378,6.995118618,6.614857322,0.380261296,0,0,0,0,0
18450.056,-512,1,-517.5957,-24.9368,-57.856,0.113,-58.4883141,-2.8178584,-5.50781242,-2.779667019,0.010790705,-10.53191634,6.995118618,6.622963063,0.372155555,0,0,0,0,0
18514.31182,-512,1,-518.2218,-23.0935,-57.856,0.113,-58.5590634,-2.6095655,-5.50781242,-2.790239662,0.010790705,-10.51223504,6.995118618,6.639601108,0.35551751,0,0,0,0,0
18548.26784,-512,1,-519.1187,-23.5552,-57.856,0.113,-58.6604131,-2.6617376,-5.50781242,-2.804796651,0.010790705,-10.51699812,6.995118618,6.644635935,0.350482683,0,0,0,0,0
18580.91467,-512,1,-515.2043,-26.3236,-57.856,0.113,-58.2180859,-2.9745668,-5.50781242,-2.760765774,0.010790705,-10.55151265,6.995118618,6.590647631,0.404470987,0,0,0,0,0
18614.79105,-512,1,-515.5697,-25.6534,-57.856,0.113,-58.2593761,-2.8988342,-5.50781242,-2.76737722,0.010790705,-10.53954652,6.995118618,6.59889354,0.396225077,0,0,0,0,0
18647.81833,-512,1,-514.9914,-21.5012,-57.856,0.113,-58.1940282,-2.4296356,-5.50781242,-2.760428155,0.010790705,-10.49495427,6.995118618,6.61918978,0.375928838,0,0,0,0,0
18681.53684,-512,1,-516.4465,-17.1628,-57.856,0.113,-58.3584545,-1.9393964,-5.50781242,-2.76941563,0.010790705,-10.44078177,6.995118618,6.659290327,0.335828291,0,0,0,0,0
18696.539,-512,1,-516.2687,-18.811,-57.856,0.113,-58.3383631,-2.125643,-5.50781242,-2.756191652,0.010790705,-10.45555114,6.995118618,6.646358431,0.348760187,0,0,0,0,0
18748.32459,-512,1,-511.2252,-23.1745,-57.856,0.113,-57.7684476,-2.6187185,-5.50781242,-2.694590864,0.010790705,-10.49754566,6.995118618,6.577379351,0.417739267,0,0,0,0,0
18781.50121,-512,1,-509.833,-25.1555,-57.856,0.113,-57.611129,-2.8425715,-5.50781242,-2.666754476,0.010790705,-10.51271124,6.995118618,6.553028357,0.442090261,0,0,0,0,0
18814.48085,-512,1,-509.7592,-24.4102,-57.856,0.113,-57.6027896,-2.7583526,-5.50781242,-2.658755764,0.010790705,-10.50504307,6.995118618,6.55671861,0.438400008,0,0,0,0,0
18848.12043,-512,1,-512.7783,-24.4786,-57.856,0.113,-57.9439479,-2.7660818,-5.50781242,-2.691967766,0.010790705,-10.50409913,6.995118618,6.58333789,0.411780728,0,0,0,0,0
18880.99126,-512,1,-510.4071,-23.8698,-57.856,0.113,-57.6760023,-2.6972874,-5.50781242,-2.660379083,0.010790705,-10.49508968,6.995118618,6.56746199,0.427656628,0,0,0,0,0
18924.48149,-512,1,-505.955,-25.7877,-57.856,0.113,-57.172915,-2.9140101,-5.50781242,-2.606771876,0.010790705,-10.51219257,6.995118618,6.517121854,0.477996764,0,0,0,0,0
18957.26912,-512,1,-505.6176,-25.9376,-57.856,0.113,-57.1347888,-2.9309488,-5.50781242,-2.6031831,0.010790705,-10.51074127,6.995118618,6.514593801,0.480524817,0,0,0,0,0
18991.17394,-512,1,-509.5826,-29.6448,-57.856,0.113,-57.5828338,-3.3498624,-5.50781242,-2.643828834,0.010790705,-10.54980128,6.995118618,6.525600764,0.469517854,0,0,0,0,0
19024.38897,-512,1,-512.9194,-31.5736,-57.856,0.113,-57.9598922,-3.5678168,-5.50781242,-2.677681807,0.010790705,-10.56342819,6.995118618,6.543340775,0.451777843,0,0,0,0,0
19057.28042,-512,1,-520.927,-24.1848,-57.856,0.113,-58.864751,-2.7328824,-5.50781242,-2.766152432,0.010790705,-10.48300981,6.995118618,6.657999117,0.3371195,0,0,0,0,0
19090.55376,-512,1,-519.996,-24.7821,-57.856,0.113,-58.759548,-2.8003773,-5.50781242,-2.755343185,0.010790705,-10.4850615,6.995118618,6.647799092,0.347319526,0,0,0,0,0
19123.79581,-512,1,-520.1207,-30.3648,-57.856,0.113,-58.7736391,-3.4312224,-5.50781242,-2.754418312,0.010790705,-10.53605795,6.995118618,6.618174644,0.376943973,0,0,0,0,0
19157.60463,-512,1,-517.9745,-33.4182,-57.856,0.113,-58.5311185,-3.7762566,-5.50781242,-2.732547529,0.010790705,-10.56694672,6.995118618,6.582218633,0.412899984,0,0,0,0,0
19190.89717,-512,1,-519.6617,-30.632,-57.856,0.113,-58.7217721,-3.461416,-5.50781242,-2.758391861,0.010790705,-10.54029545,6.995118618,6.614398567,0.380720051,0,0,0,0,0
19224.3106,-512,1,-520.9482,-26.6367,-57.856,0.113,-58.8671466,-3.0099471,-5.50781242,-2.78480975,0.010790705,-10.50980846,6.995118618,6.64878773,0.346330888,0,0,0,0,0
19257.69701,-512,1,-521.4031,-29.4559,-57.856,0.113,-58.9185503,-3.3285167,-5.50781242,-2.800791673,0.010790705,-10.5468739,6.995118618,6.635521923,0.359596695,0,0,0,0,0
19291.02581,-512,1,-520.0065,-30.5893,-57.856,0.113,-58.7607345,-3.4565909,-5.50781242,-2.793754659,0.010790705,-10.56495944,6.995118618,6.616040818,0.3790778,0,0,0,0,0
19314.4229,-512,1,-522.1198,-30.4543,-57.856,0.113,-58.9995374,-3.4413359,-5.50781242,-2.815736966,0.010790705,-10.56398471,6.995118618,6.634874422,0.360244196,0,0,0,0,0
19357.59596,-512,1,-514.7422,-23.8888,-57.856,0.113,-58.1658686,-2.6994344,-5.50781242,-2.73110852,0.010790705,-10.48855078,6.995118618,6.612050086,0.383068532,0,0,0,0,0
19390.8252,-512,1,-515.9099,-23.1028,-57.856,0.113,-58.2978187,-2.6106164,-5.50781242,-2.738577911,0.010790705,-10.47465479,6.995118618,6.627188115,0.367930502,0,0,0,0,0
19413.17549,-512,1,-517.2217,-18.607,-57.856,0.113,-58.4460521,-2.102591,-5.50781242,-2.749024628,0.010790705,-10.42434449,6.995118618,6.665872042,0.329246576,0,0,0,0,0
19457.49419,-512,1,-519.9307,-15.3497,-57.856,0.113,-58.7521691,-1.7345161,-5.50781242,-2.775812769,0.010790705,-10.38562983,6.995118618,6.710386084,0.284732534,0,0,0,0,0
19491.01429,-512,1,-519.3242,-15.0012,-57.856,0.113,-58.6836346,-1.6951356,-5.50781242,-2.765116166,0.010790705,-10.37591939,6.995118618,6.709062171,0.286056446,0,0,0,0,0
19524.21652,-512,1,-515.5381,-18.9177,-57.856,0.113,-58.2558053,-2.1377001,-5.50781242,-2.724792845,0.010790705,-10.41791573,6.995118618,6.653129957,0.34198866,0,0,0,0,0
19547.12576,-512,1,-514.4034,-22.6383,-57.856,0.113,-58.1275842,-2.5581279,-5.50781242,-2.715930336,0.010790705,-10.46088158,6.995118618,6.620246147,0.37487247,0,0,0,0,0
19573.786,-512,1,-512.9261,-23.5663,-57.856,0.113,-57.9606493,-2.6629919,-5.50781242,-2.704294092,0.010790705,-10.47249758,6.995118618,6.602428915,0.392689703,0,0,0,0,0
19624.11404,-512,1,-507.8752,-24.2786,-57.856,0.113,-57.3898976,-2.7434818,-5.50781242,-2.663964555,0.010790705,-10.48512255,6.995118618,6.556745561,0.438373057,0,0,0,0,0
19647.4201,-512,1,-506.7979,-23.9445,-57.856,0.113,-57.2681627,-2.7057285,-5.50781242,-2.655119086,0.010790705,-10.48793926,6.995118618,6.547892048,0.44722657,0,0,0,0,0
19690.90392,-512,1,-508.7773,-21.8174,-57.856,0.113,-57.4918349,-2.4653662,-5.50781242,-2.676198637,0.010790705,-10.48033112,6.995118618,6.571916357,0.423202261,0,0,0,0,0
19724.04357,-512,1,-510.7048,-21.0266,-57.856,0.113,-57.7096424,-2.3760058,-5.50781242,-2.695105361,0.010790705,-10.47956056,6.995118618,6.589895453,0.405223165,0,0,0,0,0
19747.37736,-512,1,-510.236,-20.5888,-57.856,0.113,-57.656668,-2.3265344,-5.50781242,-2.689178104,0.010790705,-10.48129828,6.995118618,6.585458234,0.409660384,0,0,0,0,0
19790.89532,-512,1,-509.8875,-20.9494,-57.856,0.113,-57.6172875,-2.3672822,-5.50781242,-2.685079198,0.010790705,-10.49124161,6.995118618,6.57771323,0.417405387,0,0,0,0,0
19823.82518,-512,1,-509.3539,-20.6698,-57.856,0.113,-57.5569907,-2.3356874,-5.50781242,-2.676449483,0.010790705,-10.49144731,6.995118618,6.572996119,0.422122499,0,0,0,0,0
19856.57512,-512,1,-510.049,-20.6793,-57.856,0.113,-57.635537,-2.3367609,-5.50781242,-2.684414936,0.010790705,-10.49626712,6.995118618,6.576366065,0.418752552,0,0,0,0,0
19890.63711,-512,1,-509.5174,-21.0353,-57.856,0.113,-57.5754662,-2.3769889,-5.50781242,-2.679474625,0.010790705,-10.49937569,6.995118618,6.56984777,0.425270848,0,0,0,0,0
19923.95098,-512,1,-505.3057,-27.6426,-57.856,0.113,-57.0995441,-3.1236138,-5.50781242,-2.639276272,0.010790705,-10.56627613,6.995118618,6.495832543,0.499286074,0,0,0,0,0
19957.30823,-512,1,-506.1173,-27.9008,-57.856,0.113,-57.1912549,-3.1527904,-5.50781242,-2.64599692,0.010790705,-10.56095506,6.995118618,6.503359842,0.491758776,0,0,0,0,0
19990.52539,-512,1,-506.6355,-25.7059,-57.856,0.113,-57.2498115,-2.9047667,-5.50781242,-2.644101055,0.010790705,-10.53709714,6.995118618,6.52022614,0.474892478,0,0,0,0,0
20023.64583,-512,1,-507.736,-23.8167,-57.856,0.113,-57.374168,-2.6912871,-5.50781242,-2.644058359,0.010790705,-10.51391112,6.995118618,6.53942271,0.455695908,0,0,0,0,0
20057.13962,-512,1,-507.1191,-30.1157,-57.856,0.113,-57.3044583,-3.4030741,-5.50781242,-2.631604874,0.010790705,-10.57812158,6.995118618,6.496739137,0.49837948,0,0,0,0,0
20090.59714,-512,1,-508.3221,-33.7307,-57.856,0.113,-57.4403973,-3.8115691,-5.50781242,-2.643907149,0.010790705,-10.61487933,6.995118618,6.485800011,0.509318607,0,0,0,0,0
20123.82781,-512,1,-509.6903,-35.1006,-57.856,0.113,-57.5950039,-3.9663678,-5.50781242,-2.65654781,0.010790705,-10.63065731,6.995118618,6.488784312,0.506334306,0,0,0,0,0
20156.46041,-512,1,-508.3609,-36.0957,-57.856,0.113,-57.4447817,-4.0788141,-5.50781242,-2.646750398,0.010790705,-10.64179759,6.995118618,6.472126896,0.522991722,0,0,0,0,0
20189.88522,-512,1,-508.3898,-34.9116,-57.856,0.113,-57.4480474,-3.9450108,-5.50781242,-2.646063586,0.010790705,-10.62758598,6.995118618,6.479572579,0.515546039,0,0,0,0,0
20222.94664,-512,1,-507.781,-37.6329,-57.856,0.113,-57.379253,-4.2525177,-5.50781242,-2.637577961,0.010790705,-10.65376701,6.995118618,6.458296274,0.536822344,0,0,0,0,0
20256.61181,-512,1,-508.5968,-37.8722,-57.856,0.113,-57.4714384,-4.2795586,-5.50781242,-2.645822048,0.010790705,-10.64988994,6.995118618,6.465444875,0.529673743,0,0,0,0,0
20302.38834,-512,1,-507.7014,-32.8033,-57.856,0.113,-57.3702582,-3.7067729,-5.50781242,-2.64155441,0.010790705,-10.59416436,6.995118618,6.489410386,0.505708232,0,0,0,0,0
20335.32389,-512,1,-505.1968,-31.1162,-57.856,0.113,-57.0872384,-3.5161306,-5.50781242,-2.615674689,0.010790705,-10.57828066,6.995118618,6.478160849,0.516957769,0,0,0,0,0
20368.52754,-512,1,-503.6444,-29.0015,-57.856,0.113,-56.9118172,-3.2771695,-5.50781242,-2.59798212,0.010790705,-10.55741018,6.995118618,6.476557232,0.518561386,0,0,0,0,0
20401.93101,-512,1,-502.4423,-29.0448,-57.856,0.113,-56.7759799,-3.2820624,-5.50781242,-2.587108838,0.010790705,-10.5612135,6.995118618,6.465074128,0.53004449,0,0,0,0,0
20435.28328,-512,1,-501.5838,-28.397,-57.856,0.113,-56.6789694,-3.208861,-5.50781242,-2.58307858,0.010790705,-10.5568593,6.995118618,6.462072333,0.533046285,0,0,0,0,0
20468.33475,-512,1,-507.121,-28.3108,-57.856,0.113,-57.304673,-3.1991204,-5.50781242,-2.649185157,0.010790705,-10.56178297,6.995118618,6.508872578,0.48624604,0,0,0,0,0
20501.94018,-512,1,-502.6278,-30.3117,-57.856,0.113,-56.7969414,-3.4252221,-5.50781242,-2.604921122,0.010790705,-10.58618034,6.995118618,6.459624271,0.535494347,0,0,0,0,0
20535.3017,-512,1,-501.9114,-35.7356,-57.856,0.113,-56.7159882,-4.0381228,-5.50781242,-2.59613082,0.010790705,-10.64288865,6.995118618,6.420530601,0.574588016,0,0,0,0,0
20568.01822,-512,1,-498.4902,-35.9148,-57.856,0.113,-56.3293926,-4.0583724,-5.50781242,-2.559073293,0.010790705,-10.64912249,6.995118618,6.388951563,0.606167055,0,0,0,0,0
20601.86331,-512,1,-492.3186,-35.3585,-57.856,0.113,-55.6320018,-3.9955105,-5.50781242,-2.490455013,0.010790705,-10.64402901,6.995118618,6.3387613,0.656357318,0,0,0,0,0
20635.13736,-512,1,-491.0396,-35.7289,-57.856,0.113,-55.4874748,-4.0373657,-5.50781242,-2.47451583,0.010790705,-10.65017014,6.995118618,6.324138994,0.670979624,0,0,0,0,0
20668.01531,-512,1,-489.8323,-37.957,-57.856,0.113,-55.3510499,-4.289141,-5.50781242,-2.460069068,0.010790705,-10.67611143,6.995118618,6.298864785,0.696253833,0,0,0,0,0
20701.84262,-512,1,-494.6511,-35.8976,-57.856,0.113,-55.8955743,-4.0564288,-5.50781242,-2.505497879,0.010790705,-10.64828912,6.995118618,6.352190904,0.642927714,0,0,0,0,0
20738.81386,-512,1,-494.6965,-34.5001,-57.856,0.113,-55.9007045,-3.8985113,-5.50781242,-2.502366534,0.010790705,-10.63000437,6.995118618,6.36288885,0.632229768,0,0,0,0,0
20767.82323,-512,1,-488.8502,-37.4208,-57.856,0.113,-55.2400726,-4.2285504,-5.50781242,-2.436988511,0.010790705,-10.65353711,6.995118618,6.298548695,0.696569922,0,0,0,0,0
