TIM REL,GTX,GTY,XRAW,YRAW,GT Xmm,GT Ymm,Xmm,Ymm,YAW GT,YAW DATA,PITCH GT,PITCH DATA,GAZE GT,GAZE ANG,DIFF GZ,AOI_IND,AOI_X,AOI_Y,MEAN_ERR,STD ERR
40655.51851,-1,256,-0.8243,251.2172,-0.113,28.928,-0.0931459,28.3875436,-0.010790705,5.178593593,2.760283058,-6.064948053,7.068435854,6.132587454,0.9358484,0,0,0,0,0
40700.51777,-1,256,4.7411,259.4154,-0.113,28.928,0.5357443,29.3139402,-0.010790705,5.237970993,2.760283058,-5.987405778,7.068435854,6.208385549,0.860050305,0,0,0,0,0
40733.7648,-1,256,3.4036,253.5138,-0.113,28.928,0.3846068,28.6470594,-0.010790705,5.225527608,2.760283058,-6.042208847,7.068435854,6.152974238,0.915461616,0,0,0,0,0
40767.18178,-1,256,1.9043,248.0882,-0.113,28.928,0.2151859,28.0339666,-0.010790705,5.216944129,2.760283058,-6.083247086,7.068435854,6.105322992,0.963112862,0,0,0,0,0
40788.42626,-1,256,1.9576,249.9496,-0.113,28.928,0.2212088,28.2443048,-0.010790705,5.222550603,2.760283058,-6.062530682,7.068435854,6.122049741,0.946386113,0,0,0,0,0
40833.79175,-1,256,0.742,250.6496,-0.113,28.928,0.083846,28.3234048,-0.010790705,5.213232301,2.760283058,-6.051981401,7.068435854,6.128628612,0.939807242,0,0,0,0,0
40866.50898,-1,256,0.3776,251.8594,-0.113,28.928,0.0426688,28.4601122,-0.010790705,5.208449362,2.760283058,-6.031720378,7.068435854,6.143931991,0.924503863,0,0,0,0,0
40900.33913,-1,256,-8.4919,249.5375,-0.113,28.928,-0.9595847,28.1977375,-0.010790705,5.11247319,2.760283058,-6.047799327,7.068435854,6.12775839,0.940677464,0,0,0,0,0
40933.58616,-1,256,-16.2221,259.7865,-0.113,28.928,-1.8330973,29.3558745,-0.010790705,5.030382977,2.760283058,-5.941934365,7.068435854,6.229249451,0.839186403,0,0,0,0,0
40966.87443,-1,256,-21.4367,266.9938,-0.113,28.928,-2.4223471,30.1702994,-0.010790705,4.974930091,2.760283058,-5.882585276,7.068435854,6.294180413,0.77425544,0,0,0,0,0
41000.0283,-1,256,-21.0799,266.4774,-0.113,28.928,-2.3820287,30.1119462,-0.010790705,4.970577732,2.760283058,-5.8946973,7.068435854,6.288413658,0.780022196,0,0,0,0,0
41033.53631,-1,256,-19.1675,266.8382,-0.113,28.928,-2.1659275,30.1527166,-0.010790705,4.980261177,2.760283058,-5.887145612,7.068435854,6.295144775,0.773291079,0,0,0,0,0
41055.6889,-1,256,-16.8558,265.4627,-0.113,28.928,-1.9047054,29.9972851,-0.010790705,5.001739267,2.760283058,-5.90875431,7.068435854,6.278686094,0.78974976,0,0,0,0,0
41100.60425,-1,256,-16.7974,261.2157,-0.113,28.928,-1.8981062,29.5173741,-0.010790705,4.996148621,2.760283058,-5.949014334,7.068435854,6.240996459,0.827439395,0,0,0,0,0
41133.36556,-1,256,-17.0298,255.0994,-0.113,28.928,-1.9243674,28.8262322,-0.010790705,4.991855988,2.760283058,-5.992655919,7.068435854,6.190008507,0.878427347,0,0,0,0,0
41155.12988,-1,256,-14.9565,250.9462,-0.113,28.928,-1.6900845,28.3569206,-0.010790705,5.00928226,2.760283058,-6.023413595,7.068435854,6.155451388,0.912984465,0,0,0,0,0
41200.18318,-1,256,-15.3594,250.1981,-0.113,28.928,-1.7356122,28.2723853,-0.010790705,5.009678801,2.760283058,-6.029341421,7.068435854,6.146641564,0.92179429,0,0,0,0,0
41233.36194,-1,256,-17.2733,252.8777,-0.113,28.928,-1.9518829,28.5751801,-0.010790705,5.003971259,2.760283058,-6.014973912,7.068435854,6.165028871,0.903406983,0,0,0,0,0
41267.05556,-1,256,-17.3483,253.283,-0.113,28.928,-1.9603579,28.620979,-0.010790705,5.008499923,2.760283058,-6.006587924,7.068435854,6.170140219,0.898295635,0,0,0,0,0
41300.08924,-1,256,-18.1903,253.6975,-0.113,28.928,-2.0555039,28.6678175,-0.010790705,5.007768779,2.760283058,-6.002541612,7.068435854,6.172583773,0.895852081,0,0,0,0,0
41333.43654,-1,256,-17.4219,258.355,-0.113,28.928,-1.9686747,29.194115,-0.010790705,5.024462414,2.760283058,-5.957730013,7.068435854,6.215015779,0.853420075,0,0,0,0,0
41366.42471,-1,256,-19.2321,260.4787,-0.113,28.928,-2.1732273,29.4340931,-0.010790705,5.003169313,2.760283058,-5.929133576,7.068435854,6.239091664,0.82934419,0,0,0,0,0
41399.66462,-1,256,-18.7666,264.6869,-0.113,28.928,-2.1206258,29.9096197,-0.010790705,5.002335968,2.760283058,-5.879714601,7.068435854,6.283248895,0.785186959,0,0,0,0,0
41433.05814,-1,256,-17.4094,267.8661,-0.113,28.928,-1.9672622,30.2688693,-0.010790705,5.010716192,2.760283058,-5.847814589,7.068435854,6.313888007,0.754547847,0,0,0,0,0
41466.68705,-1,256,-16.7977,266.74,-0.113,28.928,-1.8981401,30.14162,-0.010790705,5.015178007,2.760283058,-5.873207544,7.068435854,6.297959475,0.770476379,0,0,0,0,0
41499.86793,-1,256,-18.9685,264.2362,-0.113,28.928,-2.1434405,29.8586906,-0.010790705,4.991774136,2.760283058,-5.900956794,7.068435854,6.273784488,0.794651366,0,0,0,0,0
41533.39444,-1,256,-18.463,261.2364,-0.113,28.928,-2.086319,29.5197132,-0.010790705,4.993420883,2.760283058,-5.923090008,7.068435854,6.249399343,0.819036511,0,0,0,0,0
41566.3499,-1,256,-20.4479,257.4183,-0.113,28.928,-2.3106127,29.0882679,-0.010790705,4.974738055,2.760283058,-5.956527721,7.068435854,6.214473197,0.853962657,0,0,0,0,0
41599.85506,-1,256,-16.9915,254.939,-0.113,28.928,-1.9200395,28.808107,-0.010790705,5.012925973,2.760283058,-5.987046373,7.068435854,6.186776117,0.881659737,0,0,0,0,0
41633.13125,-1,256,-16.3891,256.6315,-0.113,28.928,-1.8519683,28.9993595,-0.010790705,5.020145114,2.760283058,-5.980245589,7.068435854,6.198423597,0.870012257,0,0,0,0,0
41666.53472,-1,256,-16.6959,262.1091,-0.113,28.928,-1.8866367,29.6183283,-0.010790705,5.023867314,2.760283058,-5.931110482,7.068435854,6.247126814,0.82130904,0,0,0,0,0
41699.7917,-1,256,-13.7523,260.7278,-0.113,28.928,-1.5540099,29.4622414,-0.010790705,5.058907083,2.760283058,-5.951580451,7.068435854,6.229768814,0.838667039,0,0,0,0,0
41733.04513,-1,256,-12.1306,259.0853,-0.113,28.928,-1.3707578,29.2766389,-0.010790705,5.074780124,2.760283058,-5.977132086,7.068435854,6.210175327,0.858260527,0,0,0,0,0
41766.4486,-1,256,-12.3936,257.6858,-0.113,28.928,-1.4004768,29.1184954,-0.010790705,5.065417051,2.760283058,-5.995761063,7.068435854,6.196285472,0.872150382,0,0,0,0,0
41798.97382,-1,256,-15.9346,261.7416,-0.113,28.928,-1.8006098,29.5768008,-0.010790705,5.017743087,2.760283058,-5.953338511,7.068435854,6.237868334,0.83056752,0,0,0,0,0
41833.04292,-1,256,-16.3399,265.3551,-0.113,28.928,-1.8464087,29.9851263,-0.010790705,5.010982499,2.760283058,-5.929082025,7.068435854,6.26934324,0.799092614,0,0,0,0,0
41866.40373,-1,256,-15.427,260.1186,-0.113,28.928,-1.743251,29.3934018,-0.010790705,5.009737427,2.760283058,-5.977824716,7.068435854,6.221686073,0.846749781,0,0,0,0,0
41900.33558,-1,256,-15.7384,247.5461,-0.113,28.928,-1.7784392,27.9727093,-0.010790705,5.008208982,2.760283058,-6.113680485,7.068435854,6.097084509,0.971351344,0,0,0,0,0
41933.1865,-1,256,-16.5946,246.4522,-0.113,28.928,-1.8751898,27.8490986,-0.010790705,5.00472432,2.760283058,-6.137384778,7.068435854,6.080724181,0.987711672,0,0,0,0,0
41966.58855,-1,256,-16.8527,249.9319,-0.113,28.928,-1.9043551,28.2423047,-0.010790705,5.014143733,2.760283058,-6.101565624,7.068435854,6.112797241,0.955638613,0,0,0,0,0
42000.49267,-1,256,-18.1166,254.452,-0.113,28.928,-2.0471758,28.753076,-0.010790705,5.004588127,2.760283058,-6.046532438,7.068435854,6.158715318,0.909720536,0,0,0,0,0
42033.47231,-1,256,-21.7023,256.2088,-0.113,28.928,-2.4523599,28.9515944,-0.010790705,4.976307855,2.760283058,-6.031297819,7.068435854,6.173486174,0.89494968,0,0,0,0,0
42066.67524,-1,256,-20.3045,254.5124,-0.113,28.928,-2.2944085,28.7599012,-0.010790705,4.990118825,2.760283058,-6.049048345,7.068435854,6.156471674,0.91196418,0,0,0,0,0
42099.41878,-1,256,-15.9271,254.4867,-0.113,28.928,-1.7997623,28.7569971,-0.010790705,5.033112375,2.760283058,-6.053395744,7.068435854,6.154604979,0.913830875,0,0,0,0,0
42133.18991,-1,256,-14.6355,254.8116,-0.113,28.928,-1.6538115,28.7937108,-0.010790705,5.042018184,2.760283058,-6.048919382,7.068435854,6.158212856,0.910222998,0,0,0,0,0
42166.53934,-1,256,-108.7827,271.7405,-0.113,28.928,-12.2924451,30.7066765,-0.010790705,4.110962738,2.760283058,-5.871102761,7.068435854,6.395153067,0.673282786,0,0,0,0,0
42199.92433,-1,256,-158.3637,277.6879,-0.113,28.928,-17.8950981,31.3787327,-0.010790705,3.607448471,2.760283058,-5.821608966,7.068435854,6.53838561,0.530050244,0,0,0,0,0
42232.66218,-1,256,-249.6626,288.2516,-0.113,28.928,-28.2118738,32.5724308,-0.010790705,2.679993534,2.760283058,-5.706040975,7.068435854,6.889233028,0.179202826,0,0,0,0,0
42265.83596,-1,256,-251.4197,281.8298,-0.113,28.928,-28.4104261,31.8467674,-0.010790705,2.659550439,2.760283058,-5.762158273,7.068435854,6.841125398,0.227310456,0,0,0,0,0
42292.925,-1,256,-248.4707,278.5719,-0.113,28.928,-28.0771891,31.4786247,-0.010790705,2.688203012,2.760283058,-5.785064397,7.068435854,6.806866717,0.261569137,0,0,0,0,0
42326.234,-1,256,-246.3943,277.3308,-0.113,28.928,-27.8425559,31.3383804,-0.010790705,2.710702756,2.760283058,-5.796414881,7.068435854,6.789303628,0.279132226,0,0,0,0,0
42359.543,-1,256,-245.619,278.3094,-0.113,28.928,-27.754947,31.4489622,-0.010790705,2.728862619,2.760283058,-5.79283481,7.068435854,6.790546484,0.27788937,0,0,0,0,0
42392.853,-256,256,-246.555,278.8783,-28.928,28.928,-27.860715,31.5132479,-2.760283058,2.725905857,2.760283058,-5.791288421,7.584562011,6.795234578,0.789327433,0,0,0,0,0
42415.059,-256,256,-248.0678,278.6944,-28.928,28.928,-28.0316614,31.4924672,-2.760283058,2.711428817,2.760283058,-5.786166131,7.584562011,6.801167144,0.783394867,0,0,0,0,0
42477.64494,-256,256,-247.8828,277.1249,-28.928,28.928,-28.0107564,31.3151137,-2.760283058,2.710872092,2.760283058,-5.798764324,7.584562011,6.788631549,0.795930462,0,0,0,0,0
42510.9965,-256,256,-248.0744,276.6259,-28.928,28.928,-28.0324072,31.2587267,-2.760283058,2.706432461,2.760283058,-5.802853275,7.584562011,6.784900682,0.799661329,0,0,0,0,0
42544.29544,-256,256,-249.5193,280.2494,-28.928,28.928,-28.1956809,31.6681822,-2.760283058,2.687735702,2.760283058,-5.775715519,7.584562011,6.818706544,0.765855468,0,0,0,0,0
42577.59224,-256,256,-249.735,281.7428,-28.928,28.928,-28.220055,31.8369364,-2.760283058,2.690104961,2.760283058,-5.768294727,7.584562011,6.827332499,0.757229512,0,0,0,0,0
42611.23822,-256,256,-251.0111,282.1196,-28.928,28.928,-28.3642543,31.8795148,-2.760283058,2.684127453,2.760283058,-5.772763064,7.584562011,6.828950968,0.755611043,0,0,0,0,0
42644.34159,-256,256,-251.5125,283.5393,-28.928,28.928,-28.4209125,32.0399409,-2.760283058,2.682727044,2.760283058,-5.769214154,7.584562011,6.838120895,0.746441116,0,0,0,0,0
42677.90294,-256,256,-250.0785,283.0255,-28.928,28.928,-28.2588705,31.9818815,-2.760283058,2.699023022,2.760283058,-5.783511677,7.584562011,6.823847592,0.760714419,0,0,0,0,0
42710.56825,-256,256,-253.883,287.4128,-28.928,28.928,-28.688779,32.4776464,-2.760283058,2.66087413,2.760283058,-5.748799943,7.584562011,6.872246558,0.712315453,0,0,0,0,0
42743.88853,-256,256,-253.5185,289.243,-28.928,28.928,-28.6475905,32.684459,-2.760283058,2.667189687,2.760283058,-5.735632614,7.584562011,6.885185368,0.699376643,0,0,0,0,0
42770.359,-256,256,-253.8028,283.6741,-28.928,28.928,-28.6797164,32.0551733,-2.760283058,2.664178429,2.760283058,-5.799731839,7.584562011,6.833621532,0.750940479,0,0,0,0,0
42803.668,-256,256,-255.6287,278.8269,-28.928,28.928,-28.8860431,31.5074397,-2.760283058,2.645992765,2.760283058,-5.852070167,7.584562011,6.794133247,0.790428764,0,0,0,0,0
42853.69217,-256,256,-254.1441,277.3051,-28.928,28.928,-28.7182833,31.3354763,-2.760283058,2.659474016,2.760283058,-5.871584626,7.584562011,6.773872085,0.810689926,0,0,0,0,0
42886.90649,-256,256,-254.2246,277.4453,-28.928,28.928,-28.7273798,31.3513189,-2.760283058,2.656977984,2.760283058,-5.86620092,7.584562011,6.776836279,0.807725732,0,0,0,0,0
42920.35334,-256,256,-255.2201,277.62,-28.928,28.928,-28.8398713,31.37106,-2.760283058,2.644710848,2.760283058,-5.858717362,7.584562011,6.784625539,0.799936472,0,0,0,0,0
42953.68215,-256,256,-254.0806,277.2943,-28.928,28.928,-28.7111078,31.3342559,-2.760283058,2.655134427,2.760283058,-5.853700051,7.584562011,6.781215176,0.803346836,0,0,0,0,0
42987.47461,-256,256,-255.3015,275.8403,-28.928,28.928,-28.8490695,31.1699539,-2.760283058,2.646721498,2.760283058,-5.868638042,7.584562011,6.771397634,0.813164377,0,0,0,0,0
43020.87809,-256,256,-249.8739,263.6191,-28.928,28.928,-28.2357507,29.7889583,-2.760283058,2.707337893,2.760283058,-6.001243379,7.584562011,6.637523444,0.947038567,0,0,0,0,0
43053.79515,-256,256,-253.2098,267.9425,-28.928,28.928,-28.6127074,30.2775025,-2.760283058,2.673888055,2.760283058,-5.969088323,7.584562011,6.681833937,0.902728074,0,0,0,0,0
43076.79257,-256,256,-257.1225,273.1464,-28.928,28.928,-29.0548425,30.8655432,-2.760283058,2.634045679,2.760283058,-5.918424434,7.584562011,6.741237882,0.84332413,0,0,0,0,0
43120.32191,-256,256,-260.9333,278.1443,-28.928,28.928,-29.4854629,31.4303059,-2.760283058,2.604348877,2.760283058,-5.868147171,7.584562011,6.796995559,0.787566452,0,0,0,0,0
43153.57676,-256,256,-263.2216,281.6282,-28.928,28.928,-29.7440408,31.8239866,-2.760283058,2.588163126,2.760283058,-5.825976934,7.584562011,6.83843813,0.746123882,0,0,0,0,0
43186.96459,-256,256,-265.862,284.2164,-28.928,28.928,-30.042406,32.1164532,-2.760283058,2.558428964,2.760283058,-5.789921588,7.584562011,6.875402225,0.709159787,0,0,0,0,0
43220.34033,-256,256,-263.6497,282.6994,-28.928,28.928,-29.7924161,31.9450322,-2.760283058,2.573493037,2.760283058,-5.803564681,7.584562011,6.85614467,0.728417341,0,0,0,0,0
43253.54469,-256,256,-262.9399,284.5169,-28.928,28.928,-29.7122087,32.1504097,-2.760283058,2.574425493,2.760283058,-5.791707456,7.584562011,6.868895827,0.715666184,0,0,0,0,0
43286.855,-256,256,-262.9206,282.1541,-28.928,28.928,-29.7100278,31.8834133,-2.760283058,2.570482594,2.760283058,-5.816919533,7.584562011,6.848054734,0.736507277,0,0,0,0,0
43320.07145,-256,256,-266.9495,276.584,-28.928,28.928,-30.1652935,31.253992,-2.760283058,2.531964089,2.760283058,-5.869169572,7.584562011,6.812827308,0.771734703,0,0,0,0,0
43353.44008,-256,256,-264.2651,270.2917,-28.928,28.928,-29.8619563,30.5429621,-2.760283058,2.56310139,2.760283058,-5.937617584,7.584562011,6.744609195,0.839952816,0,0,0,0,0
43386.98222,-256,256,-264.7148,269.8002,-28.928,28.928,-29.9127724,30.4874226,-2.760283058,2.562578318,2.760283058,-5.950424245,7.584562011,6.737233,0.847329011,0,0,0,0,0
43420.17449,-256,256,-268.4026,267.929,-28.928,28.928,-30.3294938,30.275977,-2.760283058,2.525935943,2.760283058,-5.974101738,7.584562011,6.731256367,0.853305645,0,0,0,0,0
43453.36391,-256,256,-267.5402,264.2177,-28.928,28.928,-30.2320426,29.8566001,-2.760283058,2.535727257,2.760283058,-6.019580404,7.584562011,6.691687406,0.892874605,0,0,0,0,0
43486.66996,-256,256,-266.6542,262.8885,-28.928,28.928,-30.1319246,29.7064005,-2.760283058,2.542269627,2.760283058,-6.038648808,7.584562011,6.674648333,0.909913678,0,0,0,0,0
43519.96961,-256,256,-267.5196,264.2401,-28.928,28.928,-30.2297148,29.8591313,-2.760283058,2.526593956,2.760283058,-6.022758759,7.584562011,6.692623857,0.891938154,0,0,0,0,0
43553.43211,-256,256,-271.648,272.3586,-28.928,28.928,-30.696224,30.7765218,-2.760283058,2.481483067,2.760283058,-5.943061571,7.584562011,6.779340474,0.805221537,0,0,0,0,0
43586.71896,-256,256,-269.0407,277.0456,-28.928,28.928,-30.4015991,31.3061528,-2.760283058,2.507962247,2.760283058,-5.89689357,7.584562011,6.810351258,0.774210753,0,0,0,0,0
43619.96314,-256,256,-269.2952,270.4721,-28.928,28.928,-30.4303576,30.5633473,-2.760283058,2.508193347,2.760283058,-5.964656435,7.584562011,6.752605948,0.831956063,0,0,0,0,0
43653.19168,-256,256,-268.4239,267.9314,-28.928,28.928,-30.3319007,30.2762482,-2.760283058,2.519064452,2.760283058,-5.974802481,7.584562011,6.732039055,0.852522956,0,0,0,0,0
43686.85827,-256,256,-272.1058,274.9215,-28.928,28.928,-30.7479554,31.0661295,-2.760283058,2.483727595,2.760283058,-5.897408374,7.584562011,6.810156266,0.774405745,0,0,0,0,0
43719.92538,-256,256,-271.4529,274.1202,-28.928,28.928,-30.6741777,30.9755826,-2.760283058,2.494565289,2.760283058,-5.908109207,7.584562011,6.798349502,0.78621251,0,0,0,0,0
43753.13827,-256,256,-269.3768,275.1942,-28.928,28.928,-30.4395784,31.0969446,-2.760283058,2.521924484,2.760283058,-5.905716898,7.584562011,6.79636105,0.788200961,0,0,0,0,0
43786.49197,-256,256,-267.9111,274.3006,-28.928,28.928,-30.2739543,30.9959678,-2.760283058,2.531187321,2.760283058,-5.926576796,7.584562011,6.781804108,0.802757903,0,0,0,0,0
43819.69703,-256,256,-261.5415,264.9747,-28.928,28.928,-29.5541895,29.9421411,-2.760283058,2.596745327,2.760283058,-6.019912567,7.584562011,6.67613776,0.908424251,0,0,0,0,0
43853.17589,-256,256,-259.5848,265.8491,-28.928,28.928,-29.3330824,30.0409483,-2.760283058,2.61610315,2.760283058,-6.015414134,7.584562011,6.677228688,0.907333323,0,0,0,0,0
43886.4094,-256,256,-260.182,265.6173,-28.928,28.928,-29.400566,30.0147549,-2.760283058,2.608837934,2.760283058,-6.017423872,7.584562011,6.676624239,0.907937773,0,0,0,0,0
43931.83534,-256,256,-265.1936,272.7887,-28.928,28.928,-29.9668768,30.8251231,-2.760283058,2.557597834,2.760283058,-5.942014039,7.584562011,6.757718917,0.826843094,0,0,0,0,0
43964.84485,-256,256,-266.4724,278.6631,-28.928,28.928,-30.1113812,31.4889303,-2.760283058,2.538559492,2.760283058,-5.878263741,7.584562011,6.817647803,0.766914208,0,0,0,0,0
43998.14521,-256,256,-268.9292,278.2948,-28.928,28.928,-30.3889996,31.4473124,-2.760283058,2.507877485,2.760283058,-5.870074001,7.584562011,6.82878275,0.755779262,0,0,0,0,0
44031.45055,-256,256,-269.045,273.9548,-28.928,28.928,-30.402085,30.9568924,-2.760283058,2.5054086,2.760283058,-5.905531449,7.584562011,6.7954325,0.789129511,0,0,0,0,0
44065.48693,-256,256,-271.0408,274.0258,-28.928,28.928,-30.6276104,30.9649154,-2.760283058,2.484815138,2.760283058,-5.899734638,7.584562011,6.806243559,0.778318452,0,0,0,0,0
44098.02709,-256,256,-268.5194,274.3135,-28.928,28.928,-30.3426922,30.9974255,-2.760283058,2.505849382,2.760283058,-5.890796024,7.584562011,6.803473037,0.781088974,0,0,0,0,0
44131.30185,-256,256,-270.23,275.9039,-28.928,28.928,-30.53599,31.1771407,-2.760283058,2.481610951,2.760283058,-5.870765538,7.584562011,6.827418261,0.75714375,0,0,0,0,0
44169.5446,-256,256,-270.0407,272.1749,-28.928,28.928,-30.5145991,30.7557637,-2.760283058,2.482372627,2.760283058,-5.914091117,7.584562011,6.792104704,0.792457307,0,0,0,0,0
44197.96515,-256,256,-268.7819,272.0903,-28.928,28.928,-30.3723547,30.7462039,-2.760283058,2.497594928,2.760283058,-5.913751648,7.584562011,6.785860185,0.798701826,0,0,0,0,0
44231.40489,-256,256,-272.3219,272.3159,-28.928,28.928,-30.7723747,30.7716967,-2.760283058,2.461029295,2.760283058,-5.923891448,7.584562011,6.795894715,0.788667296,0,0,0,0,0
44264.70596,-256,256,-272.2751,271.4997,-28.928,28.928,-30.7670863,30.6794661,-2.760283058,2.465112811,2.760283058,-5.932433037,7.584562011,6.787034764,0.797527247,0,0,0,0,0
44298.03975,-256,256,-272.4237,272.2094,-28.928,28.928,-30.7838781,30.7596622,-2.760283058,2.466188184,2.760283058,-5.924725415,7.584562011,6.793736353,0.790825658,0,0,0,0,0
44331.21495,-256,256,-271.5038,273.4106,-28.928,28.928,-30.6799294,30.8953978,-2.760283058,2.472573461,2.760283058,-5.91041069,7.584562011,6.803216568,0.781345443,0,0,0,0,0
44364.58358,-256,256,-274.5833,274.8218,-28.928,28.928,-31.0279129,31.0548634,-2.760283058,2.440263862,2.760283058,-5.889992596,7.584562011,6.828651521,0.75591049,0,0,0,0,0
44398.00199,-256,256,-263.927,279.8979,-28.928,28.928,-29.823751,31.6284627,-2.760283058,2.55140729,2.760283058,-5.83456515,7.584562011,6.83755774,0.747004271,0,0,0,0,0
44430.88064,-256,256,-253.2782,286.8074,-28.928,28.928,-28.6204366,32.4092362,-2.760283058,2.667408462,2.760283058,-5.7626298,7.584562011,6.863101518,0.721460493,0,0,0,0,0
44464.17602,-256,256,-249.946,293.7463,-28.928,28.928,-28.243898,33.1933319,-2.760283058,2.709878846,2.760283058,-5.695088814,7.584562011,6.911835667,0.672726344,0,0,0,0,0
44497.67693,-256,256,-259.643,291.2816,-28.928,28.928,-29.339659,32.9148208,-2.760283058,2.620692562,2.760283058,-5.721686308,7.584562011,6.91793199,0.666630021,0,0,0,0,0
44531.36983,-256,256,-292.3063,271.2247,-28.928,28.928,-33.0306119,30.6483911,-2.760283058,2.29805655,2.760283058,-5.918384841,7.584562011,6.857834555,0.726727456,0,0,0,0,0
44575.6672,-256,256,-286.3793,274.7023,-28.928,28.928,-32.3608609,31.0413599,-2.760283058,2.356183819,2.760283058,-5.890770881,7.584562011,6.862072059,0.722489952,0,0,0,0,0
44597.8077,-256,256,-244.7161,290.1243,-28.928,28.928,-27.6529193,32.7840459,-2.760283058,2.783441495,2.760283058,-5.740122826,7.584562011,6.85164292,0.732919091,0,0,0,0,0
44631.28656,-256,256,-233.6096,293.086,-28.928,28.928,-26.3978848,33.118718,-2.760283058,2.899070006,2.760283058,-5.717692592,7.584562011,6.839416732,0.745145279,0,0,0,0,0
44664.68008,-256,256,-207.1738,305.4858,-28.928,28.928,-23.4106394,34.5198954,-2.760283058,3.166106935,2.760283058,-5.600053499,7.584562011,6.873986993,0.710575019,0,0,0,0,0
44709.57906,-256,256,-251.6601,295.6918,-28.928,28.928,-28.4375913,33.4131734,-2.760283058,2.717180588,2.760283058,-5.706174326,7.584562011,6.911899314,0.672662697,0,0,0,0,0
44731.20826,-256,256,-274.9359,294.8162,-28.928,28.928,-31.0677567,33.3142306,-2.760283058,2.47975006,2.760283058,-5.715515341,7.584562011,6.982164262,0.602397749,0,0,0,0,0
44776.0852,-256,256,-283.4852,290.4362,-28.928,28.928,-32.0338276,32.8192906,-2.760283058,2.390566653,2.760283058,-5.760453617,7.584562011,6.974874706,0.609687305,0,0,0,0,0
44809.37988,-256,256,-281.6376,288.3971,-28.928,28.928,-31.8250488,32.5888723,-2.760283058,2.400786074,2.760283058,-5.779108143,7.584562011,6.953470484,0.631091527,0,0,0,0,0
44830.33492,-256,256,-278.9176,285.7732,-28.928,28.928,-31.5176888,32.2923716,-2.760283058,2.425461082,2.760283058,-5.798294918,7.584562011,6.924081317,0.660480694,0,0,0,0,0
44875.62716,-256,256,-278.5989,291.2419,-28.928,28.928,-31.4816757,32.9103347,-2.760283058,2.427295047,2.760283058,-5.74092432,7.584562011,6.972489917,0.612072094,0,0,0,0,0
44909.1558,-256,256,-282.5871,293.3723,-28.928,28.928,-31.9323423,33.1510699,-2.760283058,2.386484802,2.760283058,-5.713486096,7.584562011,7.007498062,0.57706395,0,0,0,0,0
44942.83519,-256,256,-283.9021,296.0545,-28.928,28.928,-32.0809373,33.4541585,-2.760283058,2.37230797,2.760283058,-5.677109308,7.584562011,7.040622789,0.543939222,0,0,0,0,0
44975.82976,-256,256,-284.2818,295.9959,-28.928,28.928,-32.1238434,33.4475367,-2.760283058,2.370746525,2.760283058,-5.672466366,7.584562011,7.043864117,0.540697894,0,0,0,0,0
45009.23679,-256,256,-279.3886,295.2197,-28.928,28.928,-31.5709118,33.3598261,-2.760283058,2.424103382,2.760283058,-5.678231356,7.584562011,7.019725498,0.564836513,0,0,0,0,0
45042.2847,-256,256,-278.1806,291.2946,-28.928,28.928,-31.4344078,32.9162898,-2.760283058,2.4414594,2.760283058,-5.720923877,7.584562011,6.978409141,0.60615287,0,0,0,0,0
45075.7984,-256,256,-274.6101,286.6022,-28.928,28.928,-31.0309413,32.3860486,-2.760283058,2.479818319,2.760283058,-5.769611472,7.584562011,6.921850396,0.662711615,0,0,0,0,0
45109.1841,-256,256,-276.0351,287.9485,-28.928,28.928,-31.1919663,32.5381805,-2.760283058,2.46812894,2.760283058,-5.756655677,7.584562011,6.937578422,0.646983589,0,0,0,0,0
45142.3593,-256,256,-312.041,295.5897,-28.928,28.928,-35.260633,33.4016361,-2.760283058,2.115235736,2.760283058,-5.669498087,7.584562011,7.144228684,0.440333327,0,0,0,0,0
45175.38658,-256,256,-410.3528,291.2145,-28.928,28.928,-46.3698664,32.9072385,-2.760283058,1.126371207,2.760283058,-5.701727637,7.584562011,7.546256158,0.038305854,0,0,0,0,0
45208.71539,-256,256,-517.6871,285.6861,-28.928,28.928,-58.4986423,32.2825293,-2.760283058,0.052331398,2.760283058,-5.749712498,7.584562011,8.079845533,0.495283522,0,0,0,0,0
45241.87921,-256,256,-520.2024,286.996,-28.928,28.928,-58.7828712,32.430548,-2.760283058,0.036970021,2.760283058,-5.727261204,7.584562011,8.105027907,0.520465896,0,0,0,0,0
45274.7984,-256,256,-519.4958,284.1292,-28.928,28.928,-58.7030254,32.1065996,-2.760283058,0.048553519,2.760283058,-5.752532261,7.584562011,8.079460877,0.494898866,0,0,0,0,0
45308.52687,-256,256,-519.2099,277.2187,-28.928,28.928,-58.6707187,31.3257131,-2.760283058,0.054191929,2.760283058,-5.816870914,7.584562011,8.027057766,0.442495755,0,0,0,0,0
45342.31649,-256,256,-520.3396,274.2315,-28.928,28.928,-58.7983748,30.9881595,-2.760283058,0.044050471,2.760283058,-5.843721588,7.584562011,8.010955755,0.426393744,0,0,0,0,0
45375.39142,-256,256,-521.7662,268.4462,-28.928,28.928,-58.9595806,30.3344206,-2.760283058,0.027922768,2.760283058,-5.900025909,7.584562011,7.976366845,0.391804834,0,0,0,0,0
45408.42582,-256,256,-520.5458,270.016,-28.928,28.928,-58.8216754,30.511808,-2.760283058,0.035683045,2.760283058,-5.885846781,7.584562011,7.982270461,0.39770845,0,0,0,0,0
